authority_tier,char_count,key,lane,name,node_id,node_type,source_id
,,assassin,,The Arreat Summit - Classes: Assassin,161e34cc-64da-5475-bbb5-f30ca4f714ee,Class,arreat-summit
,1503,89e50c48bfce8732a66ea43a,,The Arreat Summit - Classes: Necromancer,d046273a-db00-533c-bc44-b455c483a47f,SourceDocument,arreat-summit
,,necromancer,,The Arreat Summit - Classes: Necromancer,877bdfe6-b82e-56d1-81d4-a9296cd51517,Class,arreat-summit
,1578,fbf839976953c548ad6d72cd,,The Arreat Summit - Classes: Barbarian,a7fcd774-0116-5934-b20f-a9bb23cd2efe,SourceDocument,arreat-summit
,,barbarian,,The Arreat Summit - Classes: Barbarian,7cd2d6ee-0c92-5c52-aff5-4a2c52c0ecf9,Class,arreat-summit
,1445,5c8e55fd792c5aaccc48f602,,The Arreat Summit - Classes: Sorceress,535962d3-2024-5b1f-b3d9-223ab7e2db85,SourceDocument,arreat-summit
,,sorceress,,The Arreat Summit - Classes: Sorceress,6d3f26c9-3cfe-554b-b36a-074a1f983511,Class,arreat-summit
,1313,52fde4d74cf6f63ce1bf23b9,,The Arreat Summit - Classes: Druid,d4c89052-2e4a-5d91-9ea0-fb07003d4b28,SourceDocument,arreat-summit
,,druid,,The Arreat Summit - Classes: Druid,0ac796fe-b823-50e9-b22d-1921c5a1138c,Class,arreat-summit
,1335,d8bf1256edbc7812401f87ca,,The Arreat Summit - Classes: Paladin,f9b6848f-a241-570b-bf8f-d4405eca97af,SourceDocument,arreat-summit
,,paladin,,The Arreat Summit - Classes: Paladin,5f3cbd40-d402-543c-96c8-23d970681c30,Class,arreat-summit
,12279,38d2fbf56543d9b356e0d7a3,,The Arreat Summit - Skills: Amazon Javelin and Spear Skills,6b58f814-6533-53e5-a916-b856790bce17,SourceDocument,arreat-summit
,,amazon-javelin,,The Arreat Summit - Skills: Amazon Javelin and Spear Skills,9269fbdc-6e27-5641-b39c-785d148683d1,SkillPage,arreat-summit
,12221,c19fe5ceb06c975901e6dd29,,The Arreat Summit - Assassin Martial Arts Skills,dceaebd1-5952-5c95-b29c-73d9f4d50d54,SourceDocument,arreat-summit
,,assassin-martialarts,,The Arreat Summit - Assassin Martial Arts Skills,ce403805-babb-5ca2-a1de-95db5e5224c3,SkillPage,arreat-summit
,30375,202282f2a6b33477afc990af,,The Arreat Summit - Skills: Necromancer Summoning Spells,b457a431-96bd-555e-8df7-5db1a13a9151,SourceDocument,arreat-summit
,,necromancer-summoning,,The Arreat Summit - Skills: Necromancer Summoning Spells,40ceeb06-32dd-531c-9e8e-643700505f30,SkillPage,arreat-summit
,12332,5c5ce54f4b4da1cb4fe89185,,The Arreat Summit - Skills: Barbarian Warcries,e1150914-5cec-552c-8547-6c9921ee670b,SourceDocument,arreat-summit
,,barbarian-warcries,,The Arreat Summit - Skills: Barbarian Warcries,96ed25a4-14b6-5915-8d13-971723856b5c,SkillPage,arreat-summit
,14472,f6f0e0c2b4759781dd170c31,,The Arreat Summit - Skills: Sorceress Cold Spells,6e3e6024-2fa6-5b0b-b6d3-918340d824bb,SourceDocument,arreat-summit
,,sorceress-cold,,The Arreat Summit - Skills: Sorceress Cold Spells,db8f9f80-a4dc-536d-80ab-a664a24af3b8,SkillPage,arreat-summit
,9817,599b489c12b3bfdaf8ad53ca,,The Arreat Summit - Druid: Elemental Skills,c0061fe9-e794-5d04-9201-281bb4f72ff0,SourceDocument,arreat-summit
,,druid-elemental,,The Arreat Summit - Druid: Elemental Skills,4e664d4a-9d90-5dca-8d13-c40ea9e3696d,SkillPage,arreat-summit
,14473,b54e4e2e70d894d834d67462,,The Arreat Summit - Skills: Paladin Defensive Auras,bc4e14ea-31d6-5fbf-b924-e639f4755622,SourceDocument,arreat-summit
,,paladin-defense,,The Arreat Summit - Skills: Paladin Defensive Auras,0bedebad-320c-543f-bd9f-0154d622068d,SkillPage,arreat-summit
,7717,77cc701aab38dfc6f95741b6,,The Arreat Summit - Skills: Basic Skill Information,c06aa686-c8c8-5976-8907-037a2a873942,SourceDocument,arreat-summit
,,basics,,The Arreat Summit - Skills: Basic Skill Information,400a3f8c-0019-59a0-b947-4cb88ae00dac,SkillPage,arreat-summit
,2370,a6ffb92749e4d9d11bf0bdbf,,The Arreat Summit - Skills: Basic Skill Information,a6a454ca-fea7-58f6-bb7c-f95e3736737a,SourceDocument,arreat-summit
,,castingdelays,,The Arreat Summit - Skills: Basic Skill Information,8b7c2786-8fb6-5da9-bb60-f8c4861da281,SkillPage,arreat-summit
,9094,03c575392ca4fa82577a2bb5,,The Arreat Summit - Skills: Alphabetical Skill Listing,e4b84476-2575-5018-8f30-a987125aaea2,SourceDocument,arreat-summit
,,alphaskills,,The Arreat Summit - Skills: Alphabetical Skill Listing,cdfc66d4-86b9-576f-a845-3db9685bd107,SkillPage,arreat-summit
,6078,7b0f7fa8c4ab205d2f583bfe,,The Arreat Summit - Items: Rune Words,c902505d-b943-5d22-9699-05fbd6fb7b83,SourceDocument,arreat-summit
,,runewords,,The Arreat Summit - Items: Rune Words,9e3b1073-8eaa-5533-ac41-49b930a49783,ItemPage,arreat-summit
,22027,6d9323fba864197e2371a555,,The Arreat Summit - Items: Rune Words: 1.10 Rune Words,98a11289-a88d-5bcd-9c91-11610559d623,SourceDocument,arreat-summit
,,runewords-110,,The Arreat Summit - Items: Rune Words: 1.10 Rune Words,88651f44-17fb-5d71-8cdf-3891b14e3e02,ItemPage,arreat-summit
,18492,d1d387ae9a37db1b1e41d528,,The Arreat Summit - Items: Basic Item Information,2b303451-deba-5255-8f98-425f951890b3,SourceDocument,arreat-summit
,,basics,,The Arreat Summit - Items: Basic Item Information,fd26efb5-e350-531a-8949-07075d0b9938,ItemPage,arreat-summit
,4687,9da739ccbb83765a805e9c47,,The Arreat Summit - Items: Weapons and Armor,77f2ede8-f921-53d5-9eca-b5f9b3d5cc59,SourceDocument,arreat-summit
,,weaponsandarmor,,The Arreat Summit - Items: Weapons and Armor,900ad94b-88f1-57ee-af45-95eae9e1a006,ItemPage,arreat-summit
,3558,c43bc950b571b3cdbcf770fe,,The Arreat Summit - Items: Socketed Items,3baeb55e-827c-56a3-bab3-7dc22c3b3935,SourceDocument,arreat-summit
,,socketeditems,,The Arreat Summit - Items: Socketed Items,1221dbda-0fa0-5df0-854a-bfb56f88ccde,ItemPage,arreat-summit
,6961,118ba85dea673beecf8208fd,,The Arreat Summit - Items: Socketed Items and Gems,7e69255c-e1f2-54ce-9ea0-5762627e337b,SourceDocument,arreat-summit
,,gems,,The Arreat Summit - Items: Socketed Items and Gems,99901a06-66d0-59ce-8c6b-b21aa4b3592a,ItemPage,arreat-summit
,1300,45344c462545f5d3876f2886,,The Arreat Summit - Items: Jewels,d73ed35b-a3d1-5789-afd8-24b975b4a773,SourceDocument,arreat-summit
,,jewels,,The Arreat Summit - Items: Jewels,0783a5e7-ad76-5fa6-87b2-9d827789a81a,ItemPage,arreat-summit
,4511,c66926ff0aff02511f7e9797,,The Arreat Summit - Items: Runes,02cbcb53-d382-59dd-9986-78a3b75a2ae1,SourceDocument,arreat-summit
,,runes,,The Arreat Summit - Items: Runes,2c197acf-012e-56fb-b172-db5006256401,ItemPage,arreat-summit
,15160,61562dca6d7dcd06a35101f6,,The Arreat Summit - Items: Magic,1bb81e99-5ac7-563c-a43b-c0c6503124de,SourceDocument,arreat-summit
,,magic,,The Arreat Summit - Items: Magic,28dc6468-c2ff-5ae0-9ec6-b28a463bb23c,ItemPage,arreat-summit
,6134,40f783c724e322e4ff2c0dcf,,The Arreat Summit - Items: Crafted Items,4ecb4d55-8987-53ad-9b7d-d9793d272062,SourceDocument,arreat-summit
,,crafteditems,,The Arreat Summit - Items: Crafted Items,7cafe7f6-0ab6-5a4b-9ad2-1fde3d73b748,ItemPage,arreat-summit
,1444,560bbcdb60b7973bb02bc115,,The Arreat Summit - Items: Unique Items,2688d7ba-257c-55cd-a989-273d9f45e0b3,SourceDocument,arreat-summit
,,uniques,,The Arreat Summit - Items: Unique Items,705d753c-247b-5546-b7a2-9992068a60b0,ItemPage,arreat-summit
,2083,7d0b7cf127554618c9c1e731,,The Arreat Summit - Items: Charms,b3994190-79ad-54ce-af7e-234ef13638c9,SourceDocument,arreat-summit
,,charms,,The Arreat Summit - Items: Charms,0588771b-f671-528b-9a03-f2aa9bae7d6a,ItemPage,arreat-summit
,18631,0864ee32f26ac759fcb16b5a,,The Arreat Summit - Items: The Horadric Cube,589803ee-7146-5f51-9a4c-4b891ba6f8f6,SourceDocument,arreat-summit
,,cube,,The Arreat Summit - Items: The Horadric Cube,cf4a0185-6c51-56f6-bc57-f074e1e883ac,ItemPage,arreat-summit
,7748,1aa363378fe1a4de4e92d8e9,,The Arreat Summit - Potions,d03559a5-b96b-5f02-bedb-599c1b241fc9,SourceDocument,arreat-summit
,,potions,,The Arreat Summit - Potions,201245bd-551a-5457-a891-5e58b332f337,ItemPage,arreat-summit
,1626,0ce22f13eb9242e99e43c5f7,,The Arreat Summit - Items: Rings and Amulets,db5d72c5-a433-5711-9ea5-1ce570632fde,SourceDocument,arreat-summit
,,ringsnamulets,,The Arreat Summit - Items: Rings and Amulets,33289473-627a-5e20-bba7-4326d5a14d5e,ItemPage,arreat-summit
,6169,274f77adc0f4951ea307290f,,The Arreat Summit - Monsters: Basic Monster Information,5afe53c5-83e6-5e3a-98f2-0e816503c749,SourceDocument,arreat-summit
,,basics,,The Arreat Summit - Monsters: Basic Monster Information,5349cf83-17b3-508c-8bcf-4af6f1b20936,MonsterPage,arreat-summit
,6918,7303faeb2f79fdaa246cfd5f,,The Arreat Summit - Monsters: Monster Bonuses,31e1a4c0-27a1-5d50-99ef-43a8d87c5b70,SourceDocument,arreat-summit
,,bonus,,The Arreat Summit - Monsters: Monster Bonuses,927b3623-c8e1-5f74-8c7d-08f0f960df83,MonsterPage,arreat-summit
,1986,8a2eed15853c88251497e4ab,,The Arreat Summit - Monsters: Super Unique Monsters,5ead5cf1-9971-550d-b845-7f5a0ac7c8a4,SourceDocument,arreat-summit
,,super,,The Arreat Summit - Monsters: Super Unique Monsters,7a40b3d1-a784-5a65-9da3-4fae0abd952e,MonsterPage,arreat-summit
,2706,ab329385e0ff16fc917f61f2,,The Arreat Summit - Monsters: Bosses,6a242eba-47cf-5c87-8bf1-bc5d1b71d2d3,SourceDocument,arreat-summit
,,bosses,,The Arreat Summit - Monsters: Bosses,a52ee7d5-4b7b-5730-8390-58212fd65943,MonsterPage,arreat-summit
,2811,c421d948e04c3961078201bf,,The Arreat Summit - Monsters: Act I Bestiary,e45e6c2f-80b3-528d-9964-7fa91b115e18,SourceDocument,arreat-summit
,,act1,,The Arreat Summit - Monsters: Act I Bestiary,f4cda960-b42d-5e07-ab62-a310462d9ca2,MonsterPage,arreat-summit
,2597,8a21a85b9bc2b28ac8b26ca5,,The Arreat Summit - Monsters: Act II Bestiary,8419e1e0-bc52-5156-a82d-88ded911e798,SourceDocument,arreat-summit
,,act2,,The Arreat Summit - Monsters: Act II Bestiary,69e55b6d-af2e-53c2-8b18-07082eb68e02,MonsterPage,arreat-summit
,2590,4a7d6117f84a14d233b8ee95,,The Arreat Summit - Monsters: Act III Bestiary,d1fb25c4-c127-5ae0-b696-54b1fafa87bb,SourceDocument,arreat-summit
,,act3,,The Arreat Summit - Monsters: Act III Bestiary,63be9ebf-88ff-5aa3-a35b-855a8722b7d7,MonsterPage,arreat-summit
,1583,0bd3ef874c030a80007f2630,,The Arreat Summit - Monsters: Act IV Bestiary,822b884c-1726-5c18-9879-44578a416959,SourceDocument,arreat-summit
,,act4,,The Arreat Summit - Monsters: Act IV Bestiary,3d6dbe11-0f80-54c9-b00c-a9310fc214fd,MonsterPage,arreat-summit
,2763,4b344458a98744d54ce3239b,,The Arreat Summit - Monsters: Act V Bestiary,3811d69b-cf9b-5444-a595-819f81804f92,SourceDocument,arreat-summit
,,act5,,The Arreat Summit - Monsters: Act V Bestiary,9fa8459c-e80d-525c-b40f-ffa80fd71ec9,MonsterPage,arreat-summit
,3618,a0639244a46749a6983351d5,,The Arreat Summit - Quests: Act I,d718aa0a-11ab-5b6b-bb47-1824d9409a3c,SourceDocument,arreat-summit
,,act1,,The Arreat Summit - Quests: Act I,767f3105-064d-5cb0-b803-117fdba43b6b,QuestPage,arreat-summit
,4175,1e79a727062fda202bf44451,,The Arreat Summit - Quests: Act II,dd0ff7ea-7837-5e44-bc44-293a623565cd,SourceDocument,arreat-summit
,,act2,,The Arreat Summit - Quests: Act II,06e4b431-d8b4-5505-a3f7-b6909c77aa73,QuestPage,arreat-summit
,3992,6a9d20540ddae97b6ca9b80f,,The Arreat Summit - Quests: Act III,7c82801d-3584-5109-b27a-0a977524b5d6,SourceDocument,arreat-summit
,,act3,,The Arreat Summit - Quests: Act III,bdfc026c-0a49-5cd2-9f87-79f2f9f12436,QuestPage,arreat-summit
,2395,809869cb35244841b0bb448b,,The Arreat Summit - Quests: Act IV,ab9ee584-8408-5813-8af8-a854ade705ec,SourceDocument,arreat-summit
,,act4,,The Arreat Summit - Quests: Act IV,3ec9ca4d-4b14-50a6-9eff-0079e52fda72,QuestPage,arreat-summit
,5684,6247266e3ef62ce18dece839,,The Arreat Summit - Quests: Act V,c2218fb6-55a9-5a49-93dd-77b63f3b6939,SourceDocument,arreat-summit
,,act5,,The Arreat Summit - Quests: Act V,1498bceb-4bd6-5e7d-bd32-7a06ddf91cdf,QuestPage,arreat-summit
,7771,f636a18b4525547d5fe7fcaa,,The Arreat Summit - The Secret Cow Level,f74989e8-4308-5ea6-8bd2-f9759518ccfc,SourceDocument,arreat-summit
,,cow,,The Arreat Summit - The Secret Cow Level,b1bc1e3d-bb41-551b-b1aa-a197f79240d9,QuestPage,arreat-summit
,4194,3b1d0d0900b933d503c354a5,,The Arreat Summit - Quests: Basic Quest Information,118c68d2-52f0-56e0-ae90-31cc0c59eb1b,SourceDocument,arreat-summit
,,basic,,The Arreat Summit - Quests: Basic Quest Information,9a7c432c-788e-5220-a59f-517473f42bca,QuestPage,arreat-summit
,5490,a4d457b63789a814469c9c04,,The Arreat Summit - Quests: Rewards,776d7a97-a669-5b80-8723-d2fa6fc1770c,SourceDocument,arreat-summit
,,rewards,,The Arreat Summit - Quests: Rewards,5056fdc0-9820-5c44-a84e-2170f1a6f0b5,QuestPage,arreat-summit
,2597,2f7c3602044d24a9de3107eb,,The Arreat Summit - Maps: Act I,27c85c0d-c7d0-5ffd-9423-2f2a5d43f00e,SourceDocument,arreat-summit
,,act1,,The Arreat Summit - Maps: Act I,0db90844-98ad-569a-9bc0-0239f51ae66c,AreaPage,arreat-summit
,2490,fd37d5f139dd65f220847773,,The Arreat Summit - Maps: Act II,e4dd0175-ea2e-5c03-894c-f2f82133951c,SourceDocument,arreat-summit
,,act2,,The Arreat Summit - Maps: Act II,f6deeb42-b3e4-54f6-a053-fbca05d5bafd,AreaPage,arreat-summit
,2062,617da15456dbb56181accaa3,,The Arreat Summit - Maps: Act III,25bf68ff-8f0c-5f78-b8db-afc1c5a1af22,SourceDocument,arreat-summit
,,act3,,The Arreat Summit - Maps: Act III,7257478e-aeba-54d3-b161-c27b494e1eb2,AreaPage,arreat-summit
,1100,4945afbffd41663f09bbae3b,,The Arreat Summit - Maps: Act IV,e76f211d-2f70-551a-ab62-e9a58286da60,SourceDocument,arreat-summit
,,act4,,The Arreat Summit - Maps: Act IV,f6b9d327-7727-5123-b3b6-e3fd30f54b71,AreaPage,arreat-summit
,3491,d04d748ed493ca6e80caf24d,,The Arreat Summit - Maps: Act V,e797ea2c-f489-536a-9a94-c04d825621ca,SourceDocument,arreat-summit
,,act5,,The Arreat Summit - Maps: Act V,a2af295c-05c4-55f5-b82d-8736b3574ef5,AreaPage,arreat-summit
,,purediablo-d2wiki,,PureDiablo D2Wiki,96237198-c621-59f3-a63f-3e518fa94b50,Source,
,18572,c38066d71b9947c6870017ce,,Horadric Cube - Diablo 2 Wiki,27ee807a-4b61-5bd3-994a-4f556c8781ff,SourceDocument,purediablo-d2wiki
,,Horadric_Cube,,Horadric Cube - Diablo 2 Wiki,e29178f1-2ef6-5e9d-8d7a-a566cde8928c,RecipePage,purediablo-d2wiki
,84344,9b3f49fd36ce3ac1899d20fb,,Runewords - Diablo 2 Wiki,18a757f2-ad8a-58e7-93f9-e004e3b8f73c,SourceDocument,purediablo-d2wiki
,,Runewords,,Runewords - Diablo 2 Wiki,63cd158f-46ff-5f05-85c7-6da500b5e400,RunewordIndex,purediablo-d2wiki
,20079,97969bbb90bb416d04d09731,,Amazon - Diablo 2 Wiki,b2edfcac-601f-5de7-a7cb-2d87f6647d01,SourceDocument,purediablo-d2wiki
,,Amazon,,Amazon - Diablo 2 Wiki,776ed47b-bb90-5837-87f8-11e2fefc67eb,Class,purediablo-d2wiki
,7048,c5b299d3bc88b7e1aeee52da,,Amazon Skills - Diablo 2 Wiki,8c48aea7-48c2-5328-ad1a-8a6070539ca8,SourceDocument,purediablo-d2wiki
,,Amazon_Skills,,Amazon Skills - Diablo 2 Wiki,b3fb60c2-4de8-5992-a519-0cc9b79c2e5b,WikiPage,purediablo-d2wiki
,71,873fbb3b1d4d9a617686ee6b,,,338b3688-77e9-5330-a847-456615408a30,SourceDocument,purediablo-d2wiki
,,Amazon_Javelin_and_Spear,,,ce042b22-8c91-5ccb-94ad-389440b2f742,WikiPage,purediablo-d2wiki
,18471,9f1af5cc6a1d02dcdfe2d498,,Barbarian - Diablo 2 Wiki,880204fb-bd78-5a78-b44e-932eca673e38,SourceDocument,purediablo-d2wiki
,,Barbarian,,Barbarian - Diablo 2 Wiki,b34469f7-617c-542b-9fe4-194ae7ea1847,WikiPage,purediablo-d2wiki
,6834,9cdf6072c88a74cef0eb42e9,,Barbarian Skills - Diablo 2 Wiki,53b64586-64e2-5d36-8d9c-f50a7dbdb0bb,SourceDocument,purediablo-d2wiki
,,Barbarian_Skills,,Barbarian Skills - Diablo 2 Wiki,fb00886d-184f-5f06-a46a-9ce9eda176c1,WikiPage,purediablo-d2wiki
,25284,d16831be8d4e6dc821579ab9,,Barbarian Combat Skills - Diablo 2 Wiki,c464381c-12d8-5c4c-a889-da66c2d07e7e,SourceDocument,purediablo-d2wiki
,,Barbarian_Combat_Skills,,Barbarian Combat Skills - Diablo 2 Wiki,8b6685ee-7810-5d99-a63f-25dad9238d2c,WikiPage,purediablo-d2wiki
,18144,e3380087d4b4dcf72be63933,,Barbarian Combat Masteries - Diablo 2 Wiki,0ad73bac-41a1-5423-b351-152a567cc858,SourceDocument,purediablo-d2wiki
,,Barbarian_Combat_Masteries,,Barbarian Combat Masteries - Diablo 2 Wiki,376a5930-2475-5726-80de-2965a8226a85,WikiPage,purediablo-d2wiki
,26093,34235989058ca95f9977c061,,Barbarian Warcries - Diablo 2 Wiki,8ff9f142-b2c6-52cb-ab82-588bc9503ec9,SourceDocument,purediablo-d2wiki
,,Barbarian_Warcries,,Barbarian Warcries - Diablo 2 Wiki,152d8639-a853-5539-8222-c0e10e198792,WikiPage,purediablo-d2wiki
,19211,8d6f4ce634a77d6bd4dfd8ce,,Assassin - Diablo 2 Wiki,0dd20058-b375-5f85-8c5a-592ad3b16484,SourceDocument,purediablo-d2wiki
,,Assassin,,Assassin - Diablo 2 Wiki,c1190e40-0ba7-5d39-abd9-a8bf609dc0f1,WikiPage,purediablo-d2wiki
,71,971da391ca321259c4700f05,,,c0665ebb-bd98-59f6-9c94-b379da528388,SourceDocument,purediablo-d2wiki
,,Assassin_Skills,,,422e1be1-4bc3-5845-81e7-61cecd984b2b,WikiPage,purediablo-d2wiki
,20276,8895d78b72dab522ffe75c87,,Assassin Shadow Disciplines - Diablo 2 Wiki,f03d3513-9f27-5172-a37c-991ae12fb862,SourceDocument,purediablo-d2wiki
,,Assassin_Shadow_Disciplines,,Assassin Shadow Disciplines - Diablo 2 Wiki,3214b01b-d724-55dd-84ea-d8a91d1bd6b5,WikiPage,purediablo-d2wiki
,19435,186ff7a0ddb7b8a66f436843,,Assassin Martial Arts - Diablo 2 Wiki,e13e3487-1001-558d-af7c-7b8c91bb839f,SourceDocument,purediablo-d2wiki
,,Assassin_Martial_Arts,,Assassin Martial Arts - Diablo 2 Wiki,a346e1f2-fce3-555b-9e80-3f7ccf325a94,WikiPage,purediablo-d2wiki
,17060,f75063d42347340d19ef6858,,Assassin Traps - Diablo 2 Wiki,85e4c95b-0fac-5639-aba7-dd72ce50302a,SourceDocument,purediablo-d2wiki
,,Assassin_Traps,,Assassin Traps - Diablo 2 Wiki,6b095ae2-ccdd-53ae-b2fb-470dfcaff0a4,WikiPage,purediablo-d2wiki
,12677,29a691598873b6d57ebb3339,,Paladin - Diablo 2 Wiki,b0b1d22b-e12b-5946-89d9-0a25a8042067,SourceDocument,purediablo-d2wiki
,,Paladin,,Paladin - Diablo 2 Wiki,fcebc41c-f50e-55e9-93e1-37b801f0cdb4,Class,purediablo-d2wiki
,6627,8e344582841e1ca3eb0dd5a1,,Paladin Skills - Diablo 2 Wiki,46370b86-9cc6-5782-81a0-dc48ba570a36,SourceDocument,purediablo-d2wiki
,,Paladin_Skills,,Paladin Skills - Diablo 2 Wiki,e9447d6a-6415-58df-8d22-bc38957cdac1,WikiPage,purediablo-d2wiki
,19760,534ff726035f4fb25f9d7a96,,Paladin Offensive Auras - Diablo 2 Wiki,02789265-ee70-5a6b-9c62-806fd81829d4,SourceDocument,purediablo-d2wiki
,,Paladin_Offensive_Auras,,Paladin Offensive Auras - Diablo 2 Wiki,2d76289d-a73a-5bda-bac6-0fee237e94ba,WikiPage,purediablo-d2wiki
,19238,7b44cfdc9f7fb7025d2d7c79,,Paladin Defensive Auras - Diablo 2 Wiki,b2138669-1d8b-54d9-8e77-8fe7a940d221,SourceDocument,purediablo-d2wiki
,,Paladin_Defensive_Auras,,Paladin Defensive Auras - Diablo 2 Wiki,516542ac-e147-51a9-89e1-52975fda95b8,WikiPage,purediablo-d2wiki
,10160,90e1f27805cd5fc2d2d2f5eb,,Sorceress - Diablo 2 Wiki,475d5bbe-bfd0-5c29-a6c7-a0a662056a04,SourceDocument,purediablo-d2wiki
,,Sorceress,,Sorceress - Diablo 2 Wiki,0ba81323-4aff-5c8b-81eb-5cb503dae2dc,WikiPage,purediablo-d2wiki
,7092,5b682cee73e64886e141b51c,,Sorceress Skills - Diablo 2 Wiki,c6ec1372-16c5-504b-9653-242580c5808f,SourceDocument,purediablo-d2wiki
,,Sorceress_Skills,,Sorceress Skills - Diablo 2 Wiki,915f2256-950d-533b-af14-cedcf69c204b,WikiPage,purediablo-d2wiki
,19663,726b24a9f9dab6708fea2871,,Sorceress Cold Spells - Diablo 2 Wiki,f9edb1e9-8b0e-58ba-bf2a-76475e423e63,SourceDocument,purediablo-d2wiki
,,Sorceress_Cold_Spells,,Sorceress Cold Spells - Diablo 2 Wiki,3a42c5f2-3181-552c-911e-2e0336b43404,WikiPage,purediablo-d2wiki
,18233,c8e97c57754e876bbd045a0e,,Sorceress Fire Spells - Diablo 2 Wiki,44f7f018-1ba7-5248-81af-3f74c0845f93,SourceDocument,purediablo-d2wiki
,,Sorceress_Fire_Spells,,Sorceress Fire Spells - Diablo 2 Wiki,ebc7f357-6012-52cf-9705-41db3d221ed2,WikiPage,purediablo-d2wiki
,19859,658bf648dbc86098e72b7472,,Druid - Diablo 2 Wiki,b36687be-17b3-5676-8ffa-93f3558845ad,SourceDocument,purediablo-d2wiki
,,Druid,,Druid - Diablo 2 Wiki,662083bd-853d-5444-9ccc-dd041b93a896,WikiPage,purediablo-d2wiki
,6889,0a7ed4cae48fc0517ffcdae7,,Druid Skills - Diablo 2 Wiki,d55b1774-4fd1-5b56-af04-4c923c066e80,SourceDocument,purediablo-d2wiki
,,Druid_Skills,,Druid Skills - Diablo 2 Wiki,104c2b31-8e71-5b84-a2f9-d05cb93a6ad4,WikiPage,purediablo-d2wiki
,20365,1e89978480a955ecaa1517e2,,Druid Elemental Skills - Diablo 2 Wiki,074f550c-86ad-5dbe-a174-cd6e2efe557e,SourceDocument,purediablo-d2wiki
,,Druid_Elemental_Skills,,Druid Elemental Skills - Diablo 2 Wiki,777bbd68-05a4-542a-901c-a02d8c533a6e,WikiPage,purediablo-d2wiki
,21261,c2a90b70dcbf6805bbbfcb7b,,Druid Summoning Skills - Diablo 2 Wiki,09633bf1-db80-5447-9ea7-0efe2653c2a6,SourceDocument,purediablo-d2wiki
,,Druid_Summoning_Skills,,Druid Summoning Skills - Diablo 2 Wiki,7d840fe4-d70e-59cd-b614-ac90c89eff12,WikiPage,purediablo-d2wiki
,11164,2ae2c2f7b4cfc1040da6bf16,,Necromancer - Diablo 2 Wiki,748c651d-81e3-510b-91e9-e2400ccf6a00,SourceDocument,purediablo-d2wiki
,,Necromancer,,Necromancer - Diablo 2 Wiki,64ce8943-b18a-536f-baf2-a4c9c5991cef,Class,purediablo-d2wiki
,6604,90a0cb0a1a999836c5aa0fb4,,Necromancer Skills - Diablo 2 Wiki,c8d6e5a3-7f92-5430-b28b-01d02e03dcc1,SourceDocument,purediablo-d2wiki
,,Necromancer_Skills,,Necromancer Skills - Diablo 2 Wiki,a81a530f-8bb5-5b21-a031-1e3c565f3f32,SkillPage,purediablo-d2wiki
,20510,140306925cb6010ceae41d9b,,Necromancer Poison and Bone - Diablo 2 Wiki,372767ee-6625-58a8-baa7-65bfa5191ad7,SourceDocument,purediablo-d2wiki
,,Necromancer_Poison_and_Bone,,Necromancer Poison and Bone - Diablo 2 Wiki,f94d7e81-0bf2-52fc-9d30-b66f52477996,SkillPage,purediablo-d2wiki
,22922,7af1fef5f7969f0e15f9de7c,,Necromancer Items - Diablo 2 Wiki,796154e7-c9c1-5a7a-aa7b-5c15f7edd1cf,SourceDocument,purediablo-d2wiki
,,Necromancer_Items,,Necromancer Items - Diablo 2 Wiki,b189cff6-8620-5986-b66a-7112bcb2de97,ItemGuidePage,purediablo-d2wiki
,8382,8f3872946abd0f38ccece7d5,,Rune - Diablo 2 Wiki,53939a42-69ee-569b-92eb-3f04525e5107,SourceDocument,purediablo-d2wiki
,,Runes,,Rune - Diablo 2 Wiki,7d91a438-58e8-55ae-9375-b5b5808b2caa,WikiPage,purediablo-d2wiki
,7354,abef6d6f64f52553a62e07a7,,Item Set - Diablo 2 Wiki,098a9a06-01da-5434-9f81-5d58680834c9,SourceDocument,purediablo-d2wiki
,,Set_Items,,Item Set - Diablo 2 Wiki,9103f6e0-5c76-5707-83e6-6b74432e512b,WikiPage,purediablo-d2wiki
,13414,5764943536564af16a18c2d2,,Mercenaries - Diablo 2 Wiki,e96c6743-919a-5900-b122-8341145db95f,SourceDocument,purediablo-d2wiki
,,Mercenaries,,Mercenaries - Diablo 2 Wiki,6f70776c-f8d5-5e66-a465-db91150d0748,WikiPage,purediablo-d2wiki
,48045,0e664a6d795009bc0254c3b5,,Magic Find - Diablo 2 Wiki,423da44a-a578-5634-8677-db28062d50d2,SourceDocument,purediablo-d2wiki
,,Magic_Find,,Magic Find - Diablo 2 Wiki,002c6a4d-18ed-57f4-89d4-ba3a09e86665,WikiPage,purediablo-d2wiki
,6641,1d4e6947e976d855342c95ef,,Act I - Diablo 2 Wiki,bfd3e597-dc6e-51c9-a449-1ed894c146a6,SourceDocument,purediablo-d2wiki
,,Act_I,,Act I - Diablo 2 Wiki,af1c9c4a-cffe-542c-8b1c-d6a8424a62ea,WikiPage,purediablo-d2wiki
,7384,862c5e4477d0ba8121606898,,Act II - Diablo 2 Wiki,ff1673e6-fc92-5d97-a698-3873d218604d,SourceDocument,purediablo-d2wiki
,,Act_II,,Act II - Diablo 2 Wiki,ec3a6da9-7e2e-502f-9e66-6a133e2bf1ea,WikiPage,purediablo-d2wiki
